Format Version,1.23,Take Name,Take 2024-04-22 07.22.01 PM,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2024-04-22 07.22.01.950 PM,Capture Start Frame,1033184,Total Frames in Take,43873,Total Exported Frames,43873,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
157,5.233333,-2.304184,-1.106856,-1.158939,537.497681,893.617798,260.520264
158,5.266667,-2.290074,-1.113426,-1.159487,537.501282,893.628357,260.619415
159,5.300000,-2.280770,-1.112791,-1.161715,537.502014,893.627197,260.630188
160,5.333333,-2.290054,-1.115567,-1.164798,537.490479,893.629517,260.588898
161,5.366667,-2.300828,-1.111294,-1.158987,537.503235,893.616699,260.521210
162,5.400000,-2.300503,-1.111363,-1.157643,537.498169,893.620117,260.519073
163,5.433333,-2.291512,-1.110900,-1.164644,537.499023,893.626404,260.575592
164,5.466667,-2.267550,-1.112088,-1.155631,537.499756,893.641174,260.633698
165,5.500000,-2.285304,-1.113175,-1.164968,537.499451,893.626465,260.624756
166,5.533333,-2.287273,-1.112660,-1.167199,537.500732,893.625000,260.589508
167,5.566667,-2.295949,-1.115295,-1.161709,537.497620,893.619324,260.558014
168,5.600000,-2.291116,-1.114457,-1.166368,537.497375,893.625366,260.568024
169,5.633333,-2.286876,-1.111877,-1.164263,537.502197,893.624512,260.600800
170,5.666667,-2.264868,-1.111704,-1.159056,537.493164,893.638977,260.638885
171,5.700000,-2.267225,-1.111174,-1.158230,537.493774,893.640930,260.631348
172,5.733333,-2.284386,-1.112573,-1.164873,537.500305,893.626892,260.595673
173,5.766667,-2.287978,-1.115017,-1.163350,537.496094,893.624207,260.581024
174,5.800000,-2.288973,-1.115178,-1.167285,537.496399,893.622131,260.587585
175,5.833333,-2.265614,-1.111302,-1.160099,537.496155,893.637817,260.626007
176,5.866667,-2.263248,-1.112769,-1.158595,537.488770,893.643311,260.640137
177,5.900000,-2.265802,-1.113621,-1.156679,537.489136,893.642334,260.628113
178,5.933333,-2.283071,-1.110132,-1.162769,537.501099,893.626526,260.594818
179,5.966667,-2.282588,-1.110789,-1.166334,537.498840,893.621765,260.595276
180,6.000000,-2.268307,-1.108140,-1.160951,537.497437,893.640076,260.613373
181,6.033333,-2.280358,-1.109046,-1.162486,537.505188,893.621338,260.619659
182,6.066667,-2.263315,-1.110599,-1.159185,537.490234,893.643372,260.638306
183,6.100000,-2.264130,-1.113613,-1.156689,537.490967,893.640930,260.631866
184,6.133333,-2.282338,-1.112154,-1.162150,537.497192,893.623291,260.604950
185,6.166667,-2.265556,-1.109625,-1.159437,537.497437,893.630920,260.616943
186,6.200000,-2.285087,-1.111117,-1.166182,537.498352,893.625488,260.616730
187,6.233333,-2.261289,-1.109989,-1.156112,537.495544,893.634766,260.634979
188,6.266667,-2.261068,-1.111694,-1.155624,537.493774,893.643433,260.641907
189,6.300000,-2.264307,-1.110628,-1.153948,537.493774,893.638611,260.636169
190,6.333333,-2.281564,-1.113244,-1.166285,537.499817,893.620422,260.611755
191,6.366667,-2.281198,-1.111354,-1.165132,537.501282,893.621521,260.612457
192,6.400000,-2.277782,-1.111939,-1.161751,537.497009,893.625366,260.622070
193,6.433333,-2.261976,-1.111192,-1.159354,537.496094,893.634949,260.639771
194,6.466667,-2.267380,-1.122769,-1.171700,537.476257,893.654419,260.635590
195,6.500000,-2.337409,-1.175067,-1.181457,537.392883,893.653931,260.534882
196,6.533333,-2.389678,-1.204421,-1.248290,537.341125,893.709656,260.366058
197,6.566667,-2.435411,-1.368215,-1.233545,537.077332,893.690002,260.225769
198,6.600000,-2.511690,-1.385455,-1.251128,537.006409,893.732300,259.940582
199,6.633333,-2.620422,-1.397159,-1.313978,537.037781,893.831665,259.623993
200,6.666667,-2.708992,-1.455444,-1.386049,536.917419,893.887085,259.323792
201,6.700000,-2.801016,-1.520778,-1.453782,536.788513,893.951416,259.013184
202,6.733333,-2.905612,-1.600463,-1.523288,536.667175,894.015747,258.657776
203,6.766667,-3.061385,-1.612521,-1.681550,536.634766,894.121521,258.176880
204,6.800000,-3.195437,-1.724931,-1.779471,536.448181,894.248108,257.813873
205,6.833333,-3.314478,-1.792338,-1.842243,536.286682,894.340088,257.402313
206,6.866667,-3.431251,-1.899922,-1.999622,536.050537,894.448547,256.929810
207,6.900000,-3.506351,-2.030681,-1.977355,535.744324,894.511658,256.657867
208,6.933333,-3.607999,-2.015357,-2.056879,535.682800,894.649475,256.360748
