Format Version,1.23,Take Name,Take 2024-04-26 02.52.27 PM,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2024-04-26 02.52.28.483 PM,Capture Start Frame,350553,Total Frames in Take,44143,Total Exported Frames,44143,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003
,ID,"7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
260,8.666667,-1.293589,-0.466015,-0.669155,538.017883,888.893921,266.662323
261,8.700000,-1.045270,-0.398221,-0.516369,537.973022,889.061096,266.308685
262,8.733333,-1.043126,-0.393246,-0.511523,537.975769,889.068481,266.298767
263,8.766667,-1.046511,-0.394961,-0.514582,537.972717,889.064270,266.294769
264,8.800000,-1.045701,-0.394286,-0.509934,537.976257,889.071411,266.303833
265,8.833333,-1.044139,-0.395510,-0.514006,537.975586,889.065979,266.308746
266,8.866667,-1.047397,-0.399965,-0.540596,537.975708,889.081848,266.309143
267,8.900000,-1.288222,-0.468257,-0.676005,538.027100,888.891113,266.663452
268,8.933333,-1.287968,-0.463495,-0.656677,538.019470,888.901672,266.657928
269,8.966667,-1.041999,-0.396546,-0.513421,537.969666,889.070984,266.308685
270,9.000000,-1.291883,-0.464809,-0.663629,538.020569,888.893250,266.666901
271,9.033333,-1.293599,-0.468440,-0.689552,538.021606,888.904358,266.654572
272,9.066667,-1.282438,-0.456840,-0.658068,538.026184,888.893066,266.650909
273,9.100000,-1.289338,-0.464428,-0.684010,538.022461,888.918152,266.643890
